population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,Country Name,Country Code,gdp_per_capita_ppp,log_gdp,predicted,residual
1,All Population,2,DALYs (Disability-Adjusted Life Years),108,Belize,3,Both,22,All ages,632,Gout,3,Rate,2021,6.82884641453227,9.646908374971185,4.581968487404459,Belize,BLZ,11716.3267818656,9.368738599489822,16.748460672181764,-9.919614257649494
1,All Population,2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,632,Gout,3,Rate,2021,39.567977153482445,56.59635947165781,26.620475227796565,Uruguay,URY,29431.8850087471,10.289833889762406,23.60579415261917,15.962183000863277
1,All Population,2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,632,Gout,3,Rate,2021,27.913384361904143,39.962060023490906,18.561739677307337,Norway,NOR,88984.1386736515,11.39621341568173,31.842524320799527,-3.9291399588953837
1,All Population,2,DALYs (Disability-Adjusted Life Years),132,Panama,3,Both,22,All ages,632,Gout,3,Rate,2021,5.946133313120922,8.561784336023607,3.931782780885882,Panama,PAN,30932.7627809145,10.339571185353574,23.976076387134555,-18.029943074013634
1,All Population,2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,632,Gout,3,Rate,2021,39.86458496446716,56.32613439590932,25.863572735723142,Chile,CHL,29089.850459728,10.27814461086854,23.51877027532049,16.34581468914667
1,All Population,2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,632,Gout,3,Rate,2021,9.445542316862944,13.654165933719945,6.4284294723093325,Brazil,BRA,18075.7060048757,9.802324106008314,19.976400758165468,-10.530858441302524
1,All Population,2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,3,Both,22,All ages,632,Gout,3,Rate,2021,10.677676572879948,15.735997449144524,7.135170990665015,Trinidad and Tobago,TTO,30482.1201798631,10.324895567088213,23.866819929588885,-13.189143356708938
1,All Population,2,DALYs (Disability-Adjusted Life Years),114,Haiti,3,Both,22,All ages,632,Gout,3,Rate,2021,4.4774874880187046,6.630500881823037,2.8085495108430027,Haiti,HTI,3145.00681057269,8.053571334656104,6.957355872535423,-2.4798683845167186
1,All Population,2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All ages,632,Gout,3,Rate,2021,10.597217266153985,15.369305594688818,7.086636773795038,Dominica,DMA,15808.9743503945,9.66833305462631,18.978869522880444,-8.38165225672646
1,All Population,2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,632,Gout,3,Rate,2021,6.003185881702622,8.444545122799944,3.660486521466001,Colombia,COL,17383.0901728295,9.763253183522773,19.685527112733638,-13.682341231031016
1,All Population,2,DALYs (Disability-Adjusted Life Years),136,Paraguay,3,Both,22,All ages,632,Gout,3,Rate,2021,7.0042057839847445,10.109343475863886,4.586908819381988,Paraguay,PRY,15406.1670646576,9.642523166983517,18.78672110074828,-11.782515316763536
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,3,Both,22,All ages,632,Gout,3,Rate,2021,10.3573930529385,15.29165260164844,6.8308743159768825,Iraq,IRQ,12731.7535755129,9.451854433479593,17.36723811811123,-7.0098450651727315
1,All Population,2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,632,Gout,3,Rate,2021,9.230339040133622,12.877856319092412,6.103419448322727,Peru,PER,15280.5512106486,9.634336136065189,18.725770619495663,-9.495431579362041
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,3,Both,22,All ages,632,Gout,3,Rate,2021,17.93681421999813,25.95260580894232,11.531417655862098,Kuwait,KWT,50651.9575337091,10.832733157176976,27.64754896589713,-9.710734745899
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,22,All ages,632,Gout,3,Rate,2021,15.793747832444806,22.359443842895367,10.562239571039722,Lebanon,LBN,11599.7755083765,9.358741024181025,16.674031122261994,-0.8802832898171875
1,All Population,2,DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,3,Both,22,All ages,632,Gout,3,Rate,2021,9.632837701584789,14.16072707782831,6.31014990752566,Antigua and Barbuda,ATG,25745.4958067746,10.156014970666314,22.609544400911062,-12.976706699326273
1,All Population,2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All ages,632,Gout,3,Rate,2021,6.671112732686415,9.552077631590189,4.46104708920965,Costa Rica,CRI,23852.9253020002,10.079662142966995,22.04111591447979,-15.370003181793376
1,All Population,2,DALYs (Disability-Adjusted Life Years),115,Jamaica,3,Both,22,All ages,632,Gout,3,Rate,2021,8.933904476077258,13.054308436960142,5.751786577940438,Jamaica,JAM,10430.6909771759,9.252507794810603,15.883150213207301,-6.949245737130044
1,All Population,2,DALYs (Disability-Adjusted Life Years),154,Tunisia,3,Both,22,All ages,632,Gout,3,Rate,2021,17.459243805396454,25.720116727851995,11.406413703231037,Tunisia,TUN,12444.3264026887,9.429020087397795,17.197241889117095,0.26200191627935965
